country_date_id,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support
69973,2,0,2,0.00,0.00
15535,0,,2,,
35388,0,,2,0.00,0.00
161156,2,1,1,,
72490,0,,0,0.00,0.00
56214,2,0,2,0.00,0.00
99944,2,1,1,0.00,0.00
162150,0,,0,0.00,0.00
89220,1,1,0,,
115859,0,,1,0.00,0.00
194166,0,,1,0.00,0.00
181294,1,0,2,,
92047,2,1,2,,
95628,0,,0,0.00,0.00
176005,0,,0,,
153754,0,,0,0.00,0.00
143782,0,,0,0.00,0.00
164905,1,1,2,0.00,0.00
115120,0,,0,,
122489,0,,0,,
75686,2,1,2,0.00,0.00
115655,0,,0,0.00,0.00
137159,1,1,0,,
96026,1,0,0,0.00,0.00
155340,0,,0,0.00,0.00
81928,0,,2,0.00,0.00
187095,1,1,1,0.00,0.00
173835,0,,0,,
192814,0,,0,,
39271,1,1,2,0.00,0.00
153886,0,,0,,
90148,0,,0,,
192040,0,,0,0.00,0.00
120326,0,,2,,
190240,1,1,1,0.00,0.00
128971,0,,0,,
8708,2,0,2,0.00,0.00
192819,0,,0,,
175832,2,1,0,,
129444,0,,0,0.00,0.00
170645,1,1,1,,
12031,2,1,1,0.00,0.00
170345,0,,1,0.00,0.00
169693,0,,0,,
171089,0,,0,0.00,0.00
134973,0,,0,,
157512,1,1,2,0.00,0.00
166269,2,0,0,0.00,0.00
181652,0,,0,0.00,0.00
56450,2,0,2,,
43613,0,,2,0.00,0.00
107060,0,,0,0.00,0.00
169118,0,,0,0.00,0.00
10761,0,,0,0.00,0.00
9549,0,,0,0.00,0.00
171501,1,1,2,0.00,0.00
81900,0,,0,0.00,0.00
186670,0,,0,,
2413,0,,0,0.00,0.00
36882,0,,0,,
136090,0,,2,,
83295,2,1,2,0.00,0.00
36262,0,,1,0.00,0.00
80113,1,0,1,0.00,0.00
146491,2,1,0,,
42708,0,,1,,
152347,1,1,0,0.00,0.00
191039,1,0,0,0.00,0.00
59899,1,1,1,,
171154,1,1,1,0.00,0.00
30971,2,0,1,55618696000.00,0.00
2669,0,,0,0.00,0.00
179978,2,1,0,0.00,0.00
161208,2,1,1,,
176036,0,,0,,
114320,,,0,,
174379,0,,0,0.00,0.00
181934,0,,0,0.00,0.00
65396,1,0,1,0.00,0.00
77714,0,,0,0.00,0.00
6378,0,,0,0.00,0.00
176269,0,,0,0.00,0.00
28038,1,1,2,0.00,0.00
30213,0,,0,0.00,0.00
101841,0,,0,0.00,0.00
151709,0,,0,0.00,0.00
10388,0,,0,,
168739,0,,0,,
5099,0,,0,,
153219,0,,0,0.00,0.00
107601,2,1,2,0.00,0.00
8649,2,0,2,0.00,0.00
112758,1,0,1,0.00,0.00
83808,0,,0,,
156633,0,,0,0.00,0.00
138063,1,1,1,,
71019,0,,0,,
8987,2,1,2,0.00,0.00
195629,0,,0,0.00,0.00
79847,0,,2,0.00,0.00
184527,1,1,1,,
183087,1,1,0,0.00,0.00
111116,1,1,2,,
98751,1,0,0,0.00,0.00
67769,0,,0,0.00,0.00
301,0,,0,0.00,0.00
97113,1,1,0,0.00,0.00
24499,1,1,1,0.00,0.00
182235,1,1,0,,
189767,1,1,1,,
44924,2,1,2,,
187405,1,1,2,,
122622,0,,0,,
107757,2,1,0,,
90823,1,1,0,0.00,0.00
62841,0,,0,,
77160,1,0,2,0.00,0.00
136538,1,0,2,0.00,0.00
95747,2,0,0,0.00,0.00
126498,0,,0,0.00,0.00
99588,1,0,1,,
135608,1,1,2,0.00,0.00
98809,1,0,1,0.00,0.00
162419,0,,0,,
133035,1,0,2,,
170896,0,,0,,
156109,0,,0,,
56103,2,0,2,0.00,0.00
67996,0,,0,,
181989,0,,0,0.00,0.00
151888,0,,0,,
158601,1,1,1,0.00,0.00
101292,0,,1,0.00,0.00
146246,2,0,1,0.00,0.00
174667,0,,0,0.00,0.00
148158,2,0,2,0.00,0.00
191886,0,,0,,
97112,1,1,0,0.00,0.00
189084,2,1,0,,
185789,2,0,1,0.00,0.00
123035,2,1,1,0.00,0.00
185350,1,0,1,,
178629,1,1,2,0.00,0.00
14470,0,,0,,
108578,1,0,2,0.00,0.00
178300,0,,0,,
104400,0,,0,,
18420,0,,0,0.00,0.00
193678,1,1,1,,
140311,0,,1,,
75105,1,1,1,,
174723,0,,1,0.00,0.00
82793,0,,1,,
151427,2,0,1,0.00,0.00
138088,1,1,1,,
186386,0,,0,,
41235,1,1,2,0.00,0.00
130466,2,1,1,0.00,0.00
194979,0,,0,,
169083,0,,0,0.00,0.00
194660,0,,1,0.00,0.00
188158,0,,2,0.00,0.00
170181,0,,2,0.00,0.00
183327,0,,1,,
196034,0,,0,,
39070,0,,0,,
98981,1,0,1,0.00,0.00
171080,0,,0,0.00,0.00
19827,0,,0,,
41959,0,,0,,
169940,0,,0,,
89795,0,,0,0.00,0.00
58398,0,,0,0.00,0.00
90036,0,,0,,
48228,0,,0,,
148601,2,0,1,,
189394,1,1,1,,
169140,0,,0,0.00,0.00
63276,2,0,2,0.00,0.00
54801,0,,1,0.00,0.00
95319,1,1,2,,
113501,1,0,1,0.00,0.00
64832,2,1,2,,
31641,0,,1,,
133097,1,0,2,,
36552,0,,0,0.00,0.00
29684,0,,0,0.00,0.00
164941,1,1,1,0.00,0.00
55730,0,,0,0.00,0.00
99803,0,,2,0.00,0.00
172695,1,1,2,,
54788,0,,1,,0.00
186138,2,0,1,0.00,0.00
110184,0,,0,,
103584,0,,0,,
138287,1,1,1,,
58573,0,,0,,
93955,1,1,1,0.00,0.00
60526,1,1,2,0.00,0.00
186321,0,,1,,
182823,0,,2,0.00,0.00
107424,1,0,2,0.00,0.00
129347,0,,0,0.00,0.00
173474,1,1,1,0.00,0.00
53089,1,1,2,0.00,0.00
169064,0,,0,0.00,0.00
136716,1,1,2,0.00,0.00
27704,1,1,2,0.00,0.00
83343,2,1,2,0.00,0.00
160773,2,0,1,0.00,0.00
190670,0,,0,,
60017,0,,0,0.00,0.00
82275,0,,2,0.00,0.00
176542,0,,0,0.00,0.00
65403,1,0,1,0.00,0.00
94103,1,1,1,,
191156,0,,1,0.00,0.00
68562,0,,0,0.00,0.00
192538,0,,0,0.00,0.00
100244,2,0,2,0.00,0.00
174982,0,,0,,
161619,0,,0,0.00,0.00
113957,,,0,,
132598,1,1,1,0.00,0.00
113256,1,1,0,,
151783,0,,0,,
67410,0,,0,0.00,0.00
101959,0,,0,0.00,0.00
50622,1,1,0,0.00,0.00
150658,0,,0,,
184524,1,1,1,,
113925,1,0,1,0.00,0.00
6341,0,,0,,
110195,0,,0,,
46554,2,0,0,0.00,0.00
173431,1,1,1,0.00,0.00
73764,1,0,0,0.00,0.00
184959,2,0,2,0.00,0.00
160335,0,,0,,
170616,1,1,1,,
20658,0,,0,0.00,0.00
100533,2,1,2,,
153655,0,,0,0.00,0.00
92228,2,1,2,,
187330,1,1,2,0.00,0.00
89631,1,1,1,0.00,0.00
186569,0,,0,,
84930,1,0,1,,
27683,1,1,2,0.00,0.00
64034,0,,0,,
179705,2,0,2,0.00,0.00
98264,1,1,1,,
153509,1,1,2,0.00,0.00
167323,1,1,1,0.00,0.00
87358,2,1,2,0.00,0.00
96409,0,,0,,
101045,0,,2,0.00,0.00
163892,2,0,2,0.00,0.00
136038,0,,2,,
148293,2,0,2,0.00,0.00
16788,0,,0,,
99592,1,0,1,,
75763,2,1,2,0.00,0.00
21461,1,0,2,0.00,0.00
82358,0,,1,0.00,0.00
22144,0,,0,,
92517,0,,1,0.00,0.00
188673,0,,0,,
189338,1,1,1,0.00,0.00
182960,0,,0,0.00,0.00
177069,0,,0,,
169185,0,,0,0.00,0.00
173192,0,,0,0.00,0.00
137054,1,1,0,,
121968,0,,0,0.00,0.00
145860,0,,0,,
25652,1,0,2,0.00,0.00
131408,2,0,0,0.00,0.00
11483,0,,0,,
167451,0,,0,,
150761,0,,0,,
77221,1,0,2,,
3457,1,1,1,0.00,0.00
81032,0,,1,0.00,0.00
89388,1,1,1,0.00,0.00
179595,2,0,2,0.00,0.00
71400,0,,0,0.00,0.00
91600,2,1,2,0.00,0.00
65216,0,,0,,
133541,2,0,2,0.00,0.00
189284,1,1,1,0.00,0.00
177990,1,1,0,,
38062,0,,0,,
22230,0,,0,0.00,0.00
172354,2,1,2,0.00,0.00
3708,1,1,1,0.00,0.00
184708,1,0,2,0.00,0.00
159701,0,,1,0.00,0.00
169021,0,,0,0.00,0.00
178135,0,,0,,
156432,0,,1,0.00,0.00
37294,0,,2,0.00,0.00
23988,0,,0,,
108162,2,1,2,0.00,0.00
179601,2,0,2,0.00,0.00
179034,1,1,1,,
87999,2,1,1,,
149993,0,,0,,
175776,2,1,0,0.00,0.00
102566,0,,0,,
121492,0,,0,,
134547,2,0,1,0.00,0.00
176077,0,,0,,
104212,0,,0,,
167415,0,,0,,
114918,0,,0,0.00,0.00
166957,0,,1,0.00,0.00
166566,0,,1,,
145704,0,,0,,
55763,0,,0,0.00,0.00
191062,1,0,0,0.00,0.00
149584,1,1,2,,
122217,1,1,0,0.00,0.00
51725,0,,2,0.00,0.00
57106,0,,2,0.00,0.00
23175,1,1,2,,
171260,1,1,0,0.00,0.00
64763,2,1,2,0.00,0.00
168949,0,,0,0.00,0.00
124876,0,,0,0.00,0.00
194677,0,,1,,
58349,0,,0,0.00,0.00
162943,1,1,2,0.00,0.00
40996,0,,2,0.00,0.00
82155,0,,2,0.00,0.00
176932,0,,0,,
112052,1,1,0,,
73298,1,0,2,,
137351,0,,0,,
74844,0,,1,0.00,0.00
122906,1,1,1,0.00,0.00
142556,0,,0,,
111253,0,,0,0.00,0.00
172490,1,0,0,0.00,0.00
113308,1,1,0,,
189064,0,,0,,
124017,2,1,0,0.00,0.00
181393,1,0,2,,
91566,2,1,2,0.00,0.00
149523,1,1,1,0.00,0.00
143156,0,,0,0.00,0.00
119831,1,1,2,0.00,0.00
22222,0,,0,0.00,0.00
115098,0,,0,,
23732,1,1,2,0.00,0.00
193167,1,1,0,0.00,0.00
191347,0,,0,0.00,0.00
24074,0,,0,,
195615,0,,0,0.00,0.00
129127,0,,0,0.00,0.00
180824,1,0,1,0.00,0.00
134102,1,1,0,,
63214,0,,0,0.00,0.00
21176,0,,0,0.00,0.00
19562,1,1,1,0.00,0.00
14784,0,,0,,
7473,1,1,2,0.00,0.00
14148,0,,0,0.00,0.00
183725,1,0,1,0.00,0.00
175693,2,1,0,0.00,0.00
74566,0,,0,0.00,0.00
36059,0,,0,0.00,0.00
177553,0,,0,0.00,0.00
155912,0,,0,,
98935,1,0,1,0.00,0.00
69087,0,,0,,
193968,1,1,0,,
22596,1,0,0,0.00,0.00
163524,0,,0,,
114692,1,1,1,0.00,0.00
100893,0,,2,0.00,0.00
192209,0,,0,0.00,0.00
187715,0,,0,,
97504,1,1,0,,
14312,0,,2,0.00,0.00
79000,1,1,1,0.00,0.00
59460,2,1,1,0.00,0.00
149303,1,0,1,0.00,0.00
14899,0,,2,0.00,0.00
7946,0,,0,0.00,0.00
178132,0,,0,,
176928,0,,0,,
190961,0,,0,0.00,0.00
150897,0,,0,,
1896,0,,0,,
195578,0,,0,0.00,0.00
17982,0,,0,,
22556,1,0,0,0.00,0.00
29722,1,1,0,0.00,0.00
179588,2,0,2,0.00,0.00
48211,0,,0,,
84087,1,0,2,0.00,0.00
146503,2,1,0,,
114448,0,,0,0.00,0.00
41434,1,1,2,0.00,0.00
73075,1,1,2,,
171876,0,,0,,
190340,1,1,1,0.00,0.00
182221,1,0,1,,
124915,0,,0,0.00,0.00
79902,2,0,2,0.00,0.00
177793,1,1,0,0.00,0.00
171303,1,1,2,0.00,0.00
55101,0,,2,0.00,0.00
168364,1,1,0,0.00,0.00
118617,0,,0,0.00,0.00
14310,0,,2,0.00,0.00
140317,0,,1,,
35874,0,,0,,
56148,2,0,2,0.00,0.00
185261,1,0,1,,
133565,2,0,2,0.00,0.00
158560,1,1,1,0.00,0.00
178995,1,1,1,,
100874,0,,2,0.00,0.00
61441,2,1,0,0.00,0.00
148052,2,0,2,0.00,0.00
113871,1,0,1,0.00,0.00
155878,0,,0,,
62387,1,1,2,0.00,0.00
134788,2,1,1,0.00,0.00
88840,1,1,2,,
185371,1,0,1,,
176705,0,,0,0.00,0.00
114400,0,,0,,
42126,1,1,1,0.00,0.00
181058,1,0,0,,
131524,2,0,0,0.00,0.00
139057,0,,0,0.00,0.00
166051,2,0,1,0.00,0.00
169587,0,,0,,
2747,0,,0,,
182361,2,1,0,,
122593,0,,0,,
35707,0,,0,,
97688,1,1,1,0.00,0.00
68492,0,,0,0.00,0.00
159206,1,1,2,,
110079,0,,0,,
158424,0,,0,,
120561,0,,0,,
98529,1,1,0,,
145473,0,,0,,
194568,0,,0,0.00,0.00
115564,0,,0,0.00,0.00
117017,0,,0,0.00,0.00
127404,0,,2,0.00,0.00
21010,0,,0,,
160834,2,0,1,0.00,0.00
195036,0,,0,,
187774,0,,0,,
64730,2,1,2,0.00,0.00
61934,0,,0,,
176618,0,,0,0.00,0.00
174312,0,,0,0.00,0.00
187690,0,,0,,
84731,0,,0,0.00,0.00
174119,0,,0,,
155814,0,,0,0.00,0.00
87567,2,1,1,0.00,0.00
185866,2,0,1,0.00,0.00
154962,2,1,2,,
74301,0,,0,,
42892,0,,1,,
98589,1,1,1,,
94846,0,,2,0.00,0.00
120613,0,,0,,
59302,2,1,1,0.00,0.00
53387,1,1,2,,
192233,0,,0,0.00,0.00
28922,0,,0,0.00,0.00
90579,1,0,1,0.00,0.00
99125,1,0,0,0.00,0.00
104327,0,,0,,
161339,1,1,1,,
129136,0,,0,0.00,0.00
109503,2,1,2,0.00,0.00
17738,0,,0,,
117926,2,0,1,,
187833,0,,0,0.00,0.00
86327,2,1,2,0.00,0.00
159947,0,,1,0.00,0.00
187382,1,1,2,,
60496,1,1,2,0.00,0.00
181629,0,,0,0.00,0.00
20184,0,,0,0.00,0.00
141626,0,,0,,
158218,0,,0,,
181249,1,1,2,,
132508,1,1,1,0.00,0.00
58424,0,,0,0.00,0.00
183824,1,0,1,0.00,0.00
173530,0,,0,0.00,0.00
193839,1,1,1,,
85359,1,1,1,0.00,0.00
36640,0,,0,,
19374,0,,0,0.00,0.00
56343,2,0,2,,
134177,1,1,0,,
61013,0,,0,0.00,0.00
111922,1,1,0,,
81596,1,0,1,,
187339,1,1,2,0.00,0.00
148868,2,1,1,,
188647,0,,0,,
53895,1,1,2,0.00,0.00
102686,0,,0,,
29337,0,,0,,
165560,1,0,2,,
63739,0,,1,,
94519,0,,0,0.00,0.00
116602,1,1,1,0.00,0.00
165469,1,0,2,,
99529,1,0,1,,
111882,1,0,0,,
182948,0,,0,0.00,0.00
111040,1,1,2,,
37546,0,,0,0.00,0.00
28640,0,,0,0.00,0.00
167710,0,,0,,
13165,0,,0,0.00,0.00
18397,0,,0,0.00,0.00
51979,0,,1,0.00,0.00
31498,1,0,1,,
180497,0,,0,0.00,0.00
169300,0,,0,0.00,0.00
126051,0,,1,0.00,0.00
118380,2,0,0,,
46912,2,0,0,,
74943,1,1,1,0.00,0.00
52517,0,,0,,
49518,2,0,2,0.00,0.00
79483,1,1,0,,
186004,2,0,1,0.00,0.00
28997,0,,0,0.00,0.00
186503,0,,0,,
180564,1,0,1,0.00,0.00
5496,0,,2,0.00,0.00
129377,0,,0,0.00,0.00
191308,0,,1,0.00,0.00
178656,1,1,2,0.00,0.00
187924,0,,2,0.00,0.00
114780,1,1,1,0.00,0.00
59630,2,1,1,,
59778,1,1,1,,
191737,0,,0,,
66945,0,,0,,
100005,2,0,2,0.00,0.00
172722,1,1,2,,
21976,0,,2,,
730,1,0,0,,
174071,0,,0,,
79886,2,0,2,0.00,0.00
5089,0,,0,0.00,0.00
2303,1,1,0,0.00,0.00
102119,0,,0,0.00,0.00
34248,1,0,2,0.00,0.00
132757,1,1,1,0.00,0.00
31871,2,0,1,0.00,0.00
115434,0,,0,0.00,0.00
48756,1,1,0,0.00,0.00
74033,0,,0,,
135055,0,,0,,
42347,1,1,1,0.00,0.00
184776,1,0,2,0.00,0.00
188240,0,,2,0.00,0.00
170939,0,,0,,
156121,0,,0,,
170421,0,,0,0.00,0.00
5250,0,,0,,
162260,1,1,0,,
132930,1,0,1,,
151673,2,0,1,,
173121,0,,0,,
176519,0,,0,0.00,0.00
13709,0,,0,,
134659,2,1,1,0.00,0.00
191788,0,,0,,
181545,0,,0,0.00,0.00
164361,2,1,2,,
179019,1,1,1,,
160197,0,,1,,
120501,0,,1,,
67560,1,0,2,0.00,0.00
84792,1,0,1,,
51001,1,0,0,0.00,0.00
171584,1,1,2,0.00,0.00
56061,2,0,2,0.00,0.00
162684,0,,0,0.00,0.00
113209,1,1,0,,
18326,0,,0,0.00,0.00
173703,0,,0,0.00,0.00
158705,1,1,2,0.00,0.00
48767,1,1,0,0.00,0.00
109997,0,,0,,
156592,0,,0,0.00,0.00
193560,1,1,1,0.00,0.00
143800,0,,0,0.00,0.00
47064,2,1,2,,
169872,0,,0,,
85766,0,,0,,
125711,1,1,2,,
155671,0,,0,0.00,0.00
45842,2,1,2,,
89572,1,1,1,0.00,0.00
100023,2,0,2,0.00,0.00
192389,0,,0,0.00,0.00
90504,1,0,1,0.00,0.00
77489,1,0,2,,
23808,1,1,2,0.00,0.00
27402,0,,0,,
183440,0,,0,,
73500,0,,0,0.00,0.00
179319,1,1,0,,
136290,1,1,2,,
56048,0,,0,0.00,0.00
151917,0,,0,,
63869,0,,0,,
177757,1,1,0,0.00,0.00
13918,0,,0,0.00,0.00
114362,1,0,1,,
143669,0,,0,,
79656,0,,0,,
38998,0,,0,,
176908,0,,0,,
93976,1,1,1,0.00,0.00
34654,1,0,2,,
100009,2,0,2,0.00,0.00
89402,1,1,1,0.00,0.00
29022,1,1,0,0.00,0.00
175411,2,1,0,0.00,0.00
170626,1,1,1,,
30889,2,0,1,13599871709.35,0.00
169809,0,,0,,
62757,0,,0,,
141415,0,,0,,
19341,0,,0,0.00,0.00
182520,0,,0,,
14921,1,1,2,0.00,0.00
134297,1,1,0,,
187071,1,1,1,0.00,0.00
187377,1,1,2,,
22810,2,0,0,,
86634,2,1,2,0.00,0.00
82267,0,,2,0.00,0.00
192167,0,,0,0.00,0.00
48995,0,,0,,
86044,0,,0,,
172677,1,1,2,0.00,0.00
117819,2,0,1,,
168287,2,0,0,0.00,0.00
188888,0,,0,,
160642,1,0,1,0.00,0.00
192494,0,,0,0.00,0.00
193112,0,,0,0.00,0.00
170806,0,,0,,
104807,2,1,0,,
10439,0,,0,,
106286,0,,0,0.00,0.00
65905,0,,0,,
97369,1,1,0,,
104271,0,,0,,
106477,0,,0,0.00,0.00
131799,2,0,0,,
84386,1,0,1,0.00,0.00
138521,0,,0,0.00,0.00
184199,1,0,0,,
159916,0,,0,0.00,0.00
185710,0,,0,0.00,0.00
16280,2,0,1,0.00,0.00
117394,1,1,0,,
136220,1,1,2,,
115649,0,,0,0.00,0.00
159798,0,,0,0.00,0.00
124840,0,,0,,
60762,0,,0,,
192032,0,,0,0.00,0.00
173965,0,,0,,
182689,0,,2,0.00,0.00
60774,0,,0,,
178507,1,1,2,0.00,0.00
194328,0,,1,0.00,0.00
22259,0,,0,0.00,0.00
161995,0,,0,0.00,0.00
168879,0,,0,,
138926,0,,0,0.00,0.00
150062,0,,0,0.00,0.00
146846,0,,0,,
68333,0,,0,,
172888,1,1,2,,
154540,2,1,2,0.00,0.00
117230,1,1,0,,
158821,1,1,2,0.00,0.00
185579,0,,0,,
88201,0,,0,0.00,0.00
43929,2,1,0,,
153380,1,1,2,0.00,0.00
92548,0,,1,0.00,0.00
181614,0,,0,0.00,0.00
84121,1,0,2,0.00,0.00
30868,2,0,1,0.00,0.00
95775,2,0,0,0.00,0.00
158891,1,1,2,0.00,0.00
95560,0,,0,0.00,0.00
12238,0,,0,0.00,0.00
142709,0,,0,0.00,0.00
88801,1,1,2,,
185507,1,1,0,,
127032,0,,0,0.00,0.00
190074,1,1,0,0.00,0.00
189013,0,,0,,
189563,1,1,1,,
156294,0,,0,,
165624,1,0,2,,
116636,1,1,1,0.00,0.00
51648,1,0,1,0.00,0.00
149403,2,0,0,0.00,0.00
118189,2,0,1,,
181890,0,,0,0.00,0.00
153603,0,,0,0.00,0.00
54584,1,1,0,,
94471,1,1,0,,
181041,1,0,0,,
129042,0,,0,,
129694,0,,0,,
50951,0,,0,0.00,0.00
186788,0,,0,0.00,0.00
47605,1,0,0,0.00,0.00
176071,0,,0,,
178106,0,,0,,
92425,0,,0,0.00,0.00
15170,0,,2,0.00,0.00
126953,0,,0,,
44755,2,1,2,,
184734,1,0,2,0.00,0.00
103424,0,,0,,
149395,2,0,0,0.00,0.00
26184,0,,1,,
181712,0,,0,0.00,0.00
85314,1,1,1,0.00,0.00
128389,0,,0,0.00,0.00
122950,2,1,1,0.00,0.00
119513,0,,0,,
153106,0,,0,,
193643,1,1,1,,
174064,0,,0,,
122919,2,1,1,0.00,0.00
18884,0,,0,,
41713,1,1,0,,
165637,1,0,2,,
73689,1,0,0,0.00,0.00
177926,1,1,0,,
97098,1,1,0,0.00,0.00
162278,1,1,0,,
35573,1,1,2,,
25489,0,,0,0.00,0.00
127709,0,,0,,
30830,2,0,1,0.00,0.00
62034,0,,0,,
144242,1,1,0,0.00,0.00
155235,2,1,2,,
179028,1,1,1,,
159318,1,1,2,,
34412,1,0,2,0.00,0.00
175481,1,1,0,0.00,0.00
139903,0,,2,0.00,0.00
191034,1,0,0,0.00,0.00
167598,0,,0,,
140451,0,,0,,
48762,1,1,0,0.00,0.00
29560,0,,0,,
166266,2,0,0,0.00,0.00
34185,1,0,1,0.00,0.00
154010,0,,0,,
170750,0,,0,,
160513,0,,0,,
71087,0,,0,,
46166,0,,0,,
14999,0,,2,0.00,0.00
117647,2,0,1,,
85817,0,,0,,
17955,0,,0,,
155835,0,,0,0.00,0.00
12303,2,1,1,,
88295,1,1,1,0.00,0.00
96794,0,,0,0.00,0.00
128451,0,,0,0.00,0.00
160726,1,0,1,0.00,0.00
143642,0,,0,,
67011,0,,0,,
59114,2,1,1,0.00,0.00
96894,0,,0,0.00,0.00
64774,2,1,2,0.00,0.00
81527,1,0,1,,
160191,0,,1,,
7233,1,1,1,,
42731,0,,1,,
136279,1,1,2,,
161304,1,1,1,,
1300,0,,0,0.00,0.00
66131,0,,0,,
15700,0,,0,,
127859,0,,0,,
67194,0,,0,,
120535,0,,0,,
21272,1,1,0,0.00,0.00
164426,2,0,2,,
7565,1,1,2,0.00,0.00
25640,1,0,2,0.00,0.00
59926,1,1,1,,
32292,2,0,0,0.00,0.00
193568,1,1,1,0.00,0.00
194681,0,,1,,
31452,1,0,1,,
123365,2,1,2,,
63234,2,0,2,0.00,0.00
21096,0,,0,,
154307,0,,0,0.00,0.00
155837,0,,0,0.00,0.00
151751,0,,0,,
176080,0,,0,,
143798,0,,0,0.00,0.00
86617,2,1,2,0.00,0.00
38953,0,,0,,
122469,0,,0,,
174317,0,,0,0.00,0.00
153900,0,,0,,
166441,0,,1,,
157757,1,1,2,0.00,0.00
87407,1,1,2,0.00,0.00
21925,0,,2,,
160410,0,,0,,
76369,1,1,2,,
128456,0,,0,0.00,0.00
189359,1,1,1,0.00,0.00
165822,0,,0,0.00,0.00
172790,1,1,2,,
173719,0,,0,0.00,0.00
17662,0,,1,,
172802,1,1,2,,
157096,0,,0,,
160356,0,,0,,
13763,0,,0,,
4786,2,0,0,0.00,0.00
26411,0,,0,,
24085,0,,0,,
153918,0,,0,,
20308,0,,0,0.00,0.00
29834,1,1,0,0.00,0.00
18202,1,1,0,0.00,0.00
87193,0,,1,0.00,0.00
2760,0,,0,,
52209,1,1,1,,
46713,2,0,0,0.00,0.00
194181,0,,1,0.00,0.00
193826,1,1,1,,
152061,0,,0,,
16801,0,,0,,
53997,1,1,2,0.00,0.00
33729,0,,0,,
22983,1,1,2,,
132365,1,1,2,0.00,0.00
157452,0,,0,0.00,0.00
81587,1,0,1,,
133474,2,0,1,0.00,0.00
69409,0,,0,,
180205,0,,0,,
28043,1,1,2,0.00,0.00
191859,0,,0,,
163831,2,0,2,0.00,0.00
47810,1,0,0,0.00,0.00
51780,0,,2,0.00,0.00
157601,1,1,2,0.00,0.00
123232,1,1,2,0.00,0.00
96444,1,0,0,,
173338,1,1,1,0.00,0.00
165708,1,0,2,,
93440,0,,0,0.00,0.00
71490,2,0,0,0.00,0.00
177634,1,0,0,0.00,0.00
179465,0,,0,0.00,0.00
128984,0,,0,,
37582,0,,1,0.00,0.00
15222,0,,2,0.00,0.00
33667,0,,0,,
32707,0,,0,,
110750,1,1,2,,
10579,0,,0,,
175400,2,1,0,0.00,0.00
192079,0,,0,0.00,0.00
46741,2,0,0,0.00,0.00
83680,2,1,2,,
118878,1,1,2,0.00,0.00
3974,1,1,1,,
28927,0,,0,0.00,0.00
175927,2,1,0,,
35158,1,1,2,0.00,0.00
41672,1,1,0,,
64409,2,1,2,0.00,0.00
99453,1,0,1,,
29344,0,,0,,
162944,1,1,2,0.00,0.00
81388,1,0,1,0.00,0.00
180923,1,0,1,0.00,0.00
128522,0,,0,0.00,0.00
168132,2,0,0,0.00,0.00
115246,0,,0,,
136935,1,1,2,0.00,0.00
47652,1,0,0,0.00,0.00
8420,0,,0,,
75555,0,,0,,
160353,0,,0,,
37068,0,,0,0.00,0.00
186057,2,0,1,0.00,0.00
33135,2,1,2,0.00,0.00
116922,0,,0,0.00,0.00
37555,0,,0,0.00,0.00
195935,0,,0,,
76773,2,0,2,0.00,0.00
46944,2,0,0,,
107648,2,1,2,,
120591,0,,0,,
123685,0,,0,,
49402,0,,0,0.00,0.00
161290,1,1,1,,
148830,2,0,1,,
77675,1,1,2,,
72732,1,0,2,0.00,0.00
127394,0,,2,0.00,0.00
9415,2,1,2,,
91535,2,1,2,0.00,0.00
3759,1,1,1,0.00,0.00
135156,0,,0,,
43788,2,1,0,,
169029,0,,0,0.00,0.00
160986,2,0,1,0.00,0.00
48546,1,1,2,0.00,0.00
154997,2,1,2,,
61261,2,1,1,0.00,0.00
116412,0,,0,,
148561,2,0,1,,
99282,1,0,1,,
60648,1,1,2,,
180425,0,,0,,
93144,0,,0,,
2315,1,1,0,0.00,0.00
135398,0,,0,0.00,0.00
114273,1,0,1,,
141285,2,1,2,,
135442,0,,0,0.00,0.00
24031,0,,0,,
129506,0,,0,0.00,0.00
195445,1,1,0,0.00,0.00
158512,1,1,1,0.00,0.00
190423,0,,1,0.00,0.00
185049,2,0,2,0.00,0.00
108860,1,1,0,,
166766,0,,0,,
104775,2,1,0,,
92091,2,1,2,,
183530,0,,0,,
71728,2,0,0,0.00,0.00
138525,0,,0,0.00,0.00
66806,0,,0,0.00,0.00
195056,0,,0,,
61211,2,1,1,0.00,0.00
18093,1,1,2,0.00,0.00
190102,1,1,1,0.00,0.00
10412,0,,0,,
76083,1,1,2,0.00,0.00
141531,0,,0,,
169554,0,,0,,
78932,1,1,1,0.00,0.00
85737,1,0,1,,
46008,2,0,0,,
137470,0,,0,0.00,0.00
182497,0,,0,,
145633,0,,0,,
132040,2,0,0,,
188793,0,,0,,
97391,1,1,0,,
103354,0,,0,0.00,0.00
133683,1,1,2,0.00,0.00
73814,1,0,1,0.00,0.00
103153,0,,0,0.00,0.00
194341,0,,1,0.00,0.00
115963,0,,1,0.00,0.00
95507,1,1,2,,
114538,1,1,0,0.00,0.00
19206,1,0,1,0.00,0.00
188111,0,,2,0.00,0.00
153251,0,,0,0.00,0.00
175793,0,,0,0.00,0.00
66620,0,,0,0.00,0.00
166652,0,,1,,
163872,2,0,2,0.00,0.00
159778,0,,0,0.00,0.00
50218,0,,0,,
23184,1,1,2,,
18291,1,1,0,0.00,0.00
145198,0,,0,0.00,0.00
157101,0,,0,,
